period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
3/1/2019,3/31/2019,30,metro,-2,26420,f,"Houston, TX metro area",,,TX,Single Family Residential,6,244995,0.038114407,0.029390756,275000,0.02006751,0.037735849,111.0464495,0.015287679,0.034666223,116.611929,-0.004628282,0.033317692,6747,0.305786723,0.032440704,5975,0.278074866,-0.009777925,10126,0.267651477,0.00566094,24023,0.039371782,0.141289372,3.6,-0.9,0.4,51,-11,6,0.972753311,0.000623418,0.001827,0.124351564,-0.014413677,-0.021631604,0.264996045,0.020242011,0.013012578,0.466610879,0.015915691,-0.043167046,"Houston, TX",26420,9/24/2023 14:28
9/1/2018,9/30/2018,30,metro,-2,26420,f,"Houston, TX metro area",,,TX,All Residential,-1,230000,-0.032678639,0,245000,0.000214332,0,109.6331398,-0.000424199,0.040180281,113.6872632,0.004513401,0.021063206,6745,-0.229934924,-0.077796008,5537,-0.215055288,-0.061366333,8040,-0.214153064,0.114963251,28369,-0.020204462,0.067185795,4.2,0.9,0.6,39,5,-4,0.97114205,-0.001854691,0.000154812,0.13135656,-0.006901232,0.007894706,0.293454122,-0.041905413,0.083583152,0.358497381,-0.011080163,0.100148509,"Houston, TX",26420,9/24/2023 14:28
5/1/2021,5/31/2021,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,All Residential,-1,375000,0.041666667,0.250458501,375000,0.011054193,0.136363636,171.5691462,0.020221563,0.23323492,171.1204876,0.016055674,0.166180135,6744,0.048018648,0.315902439,6947,0.036247017,0.172687373,7714,-0.012418384,-0.071161951,7712,0.034889962,-0.532691026,1.1,-0.1,-2.1,17,-1,-24,1.032159738,0.010050655,0.050901074,0.627372479,0.080985533,0.449226138,0.13096473,0.015425278,-0.100932501,0.518065352,0.003745543,0.222319234,"Dallas, TX",19124,9/24/2023 14:28
8/1/2018,8/31/2018,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,279900,-0.000357143,0.093359375,285500,0.019661065,0.077765194,150.5248899,0.003311696,0.093673621,154.5590552,0.015747637,0.081913386,6743,-0.043410413,-0.006482982,5566,-0.051465576,-0.029468178,7659,0.113226744,0.026675603,16111,0.02272583,-0.060856893,2.4,0.2,-0.1,41,1,-4,0.983297127,-0.002919332,0.000620697,0.176034406,-0.009665693,0.003793357,0.286884737,0.020776694,0.006849762,0.273266259,0.008099252,0.004390932,"Phoenix, AZ",38060,9/24/2023 14:28
7/1/2012,7/31/2012,30,metro,-2,26420,f,"Houston, TX metro area",,,TX,All Residential,-1,170000,0,0.0625,170000,-0.028571429,0.030927835,77.2005772,-0.010121324,0.052884468,78.98574705,-0.00994182,0.030292072,6736,-0.019219569,0.339697693,5262,-0.012757974,0.367463617,7994,-0.098759865,0.104296174,26269,-0.020690426,-0.172108415,3.9,0,-2.4,52,4,-19,0.969297383,0.000592153,0.008550511,0.138657957,-0.004615194,0.024696143,,,,0.305397187,-0.012051218,0.04812068,"Houston, TX",26420,9/24/2023 14:28
5/1/2018,5/31/2018,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,630000,0.032786885,0.089965398,649000,-0.001538462,0.083472454,418.2330827,0.010932237,0.084434851,421.940225,-0.00578191,0.064541794,6735,0.113775426,-0.052742616,6632,0.0796028,-0.059557572,9003,0.032572543,-0.018211559,17166,0.057931715,-0.010890233,2.5,-0.2,0.1,34,0,-2,1.004228187,-0.000300845,0.003183116,0.472308834,0.005465772,0.02322304,0.183502272,0.025545906,0.016749175,0.326145959,-0.005288194,-0.015601063,"Los Angeles, CA",31084,9/24/2023 14:28
12/1/2015,12/31/2015,30,metro,-2,26420,f,"Houston, TX metro area",,,TX,All Residential,-1,218090,0.079653465,0.03852381,224900,-0.01790393,0.046046512,98.7402111,0.030251637,0.047283271,102.237959,0.001931998,0.061046004,6735,0.346461415,-0.034685395,3887,-0.167487685,-0.034285714,5276,-0.174076393,0.012279355,21063,-0.06311716,0.261408552,3.1,-1.4,0.7,43,4,7,0.968213128,-0.001412571,-0.004836973,0.135412027,-0.001733115,-0.023252156,0.173337131,-0.050086052,0.026193761,0.325701055,-0.042257823,-0.065603293,"Houston, TX",26420,9/24/2023 14:28
7/1/2014,7/31/2014,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,475000,0.021505376,0.102088167,499500,0.001002004,0.096717532,323.9825425,0.027458655,0.094959986,332.9714418,0.009344756,0.088475915,6733,0.041776265,-0.075772135,5922,-0.034404044,-0.153153153,8701,0.028365441,-0.049797969,17169,0.090510671,0.28954484,2.5,0.1,0.7,22,-1,6,0.996947183,-0.000231948,-0.013096179,0.373087777,0.009479545,-0.119019293,0.264604811,0.008570766,0.040329612,0.434819318,-0.022053338,-0.0826982,"Los Angeles, CA",31084,9/24/2023 14:28
3/1/2017,3/31/2017,30,metro,-2,26420,f,"Houston, TX metro area",,,TX,Single Family Residential,6,230000,0.018442668,0.050228311,261900,0.043447081,0.011587486,103.6144578,0.01272787,0.04987128,109,0.009394958,0.031977547,6729,0.393167702,0.104382078,6079,0.340758712,0.058137511,10257,0.310129008,0.116590464,21581,0.075715283,0.024301106,3.2,-1,-0.3,42,-16,4,0.972430894,0.001888089,-0.000239112,0.146232724,0.009172683,-0.015428198,0.287475094,0.044877147,0.025953427,0.475736141,-0.021837745,-0.016169864,"Houston, TX",26420,9/24/2023 14:28
7/1/2014,7/31/2014,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,198400,-0.002513826,0.060962567,205000,-0.046067939,0.032808029,113.1221719,0.002815461,0.062736945,115.4345006,-0.018878921,0.037238361,6727,-0.061392493,-0.150631313,4616,-0.111624326,-0.256443299,7562,-0.02839522,-0.116072472,24956,-4.01E-05,0.300604545,3.7,0.2,1.3,48,-2,9,0.974325355,-0.001295564,-0.009954951,0.132302661,0.001285499,-0.095980167,0.283819522,-0.012249717,0.046275224,0.264081456,-0.006896219,-0.093360555,"Phoenix, AZ",38060,9/24/2023 14:28
5/1/2020,5/31/2020,30,metro,-2,26420,f,"Houston, TX metro area",,,TX,All Residential,-1,249250,-0.010912698,-0.00260104,274900,0.037358491,0.037750094,116.1825726,0.005414752,0.018566199,123.2965607,0.006960402,0.047405436,6726,0.060548723,-0.272156693,8178,0.386571719,0.039003939,10528,0.286884244,-0.162383642,24949,-0.051044084,-0.15323785,3.7,-0.4,0.5,42,6,7,0.975949825,-0.000789622,-0.000411756,0.139904847,-0.013516787,-0.006724306,0.247665237,0.034094053,-0.055077093,0.444118366,0.072127861,0.008087366,"Houston, TX",26420,9/24/2023 14:28
9/1/2020,9/30/2020,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,730000,0.028169014,0.140625,749000,0,0.10962963,474.1913283,0.033630536,0.102637667,479.7919168,-0.0089601,0.077644219,6726,0.06626506,0.156862745,6551,0.050513149,0.272533023,8502,0.021261261,0.177073238,16866,0.015229038,-0.123160905,2.5,-0.1,-0.8,39,-1,-10,1.007050818,0.005079996,0.012668627,0.497472495,0.032031785,0.123547486,0.152970473,0.006518899,-0.037931528,0.333384216,0.008496468,0.104945988,"Los Angeles, CA",31084,9/24/2023 14:28
5/1/2012,5/31/2012,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,114000,0.053628781,0.036363636,149999,0.013506757,-0.031639768,53.9023413,0.045232923,0.012016458,67.5,0.017863449,-0.030293089,6724,0.127431254,0.182345701,5687,0.102345416,0.269703059,9638,-0.06969112,-0.095702758,36172,-0.017572449,-0.317161573,5.4,-0.8,-3.9,58,-4,-26,0.970852428,0.004658855,0.021945669,0.248810232,0.007193867,0.081938419,0.194487449,0.014471696,-0.045785898,0.247054686,-0.012104066,0.118677816,"Atlanta, GA",12060,9/24/2023 14:28
5/1/2023,5/31/2023,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,400000,0.025641026,-0.029126214,425000,0.000235349,0,181.4732143,0.020064352,-0.007383721,186.8852459,-0.000220881,0.017063192,6722,0.162975779,-0.179242979,6944,0.112463954,-0.207396416,8969,0.150166709,-0.234008028,15614,0.003148089,0.047005968,2.3,-0.4,0.5,26,-4,14,0.992966971,0.002859345,-0.033761607,0.344242785,0.029882923,-0.263815823,0.236646599,0.02726658,0.017039545,0.432171659,0.013075216,-0.138996016,"Atlanta, GA",12060,9/24/2023 14:28
5/1/2022,5/31/2022,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,513000,0.026,0.236144578,515000,-0.009424889,0.211764706,279.8507463,0.018121482,0.24713305,274.1407529,-0.010832335,0.212227877,6719,-0.055524318,-0.106872258,6525,-0.011812812,-0.128372963,9362,0.122541966,0.199487508,11707,0.265895329,0.471468074,1.7,0.4,0.6,23,0,2,1.020289344,-0.002325485,-0.006712631,0.557076946,-0.025436408,-0.049994701,0.281797215,0.0932159,0.151203952,0.379157088,-0.050798992,-0.069146412,"Phoenix, AZ",38060,9/24/2023 14:28
5/1/2015,5/31/2015,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,495000,0,0.06223176,534999.5,0.00196554,0.070213043,338.0532304,0.007487588,0.077219621,349.5833333,0.005613753,0.066084711,6718,0.005538093,0.04332971,6688,-0.000448363,-0.010211632,8696,-0.037520753,0.01862481,16654,0.03088827,0.141310307,2.5,0.1,0.2,33,-1,10,0.996710945,0.002506584,-0.000687258,0.370348318,0.009474197,-0.014338745,0.194427765,0.00433182,-0.052077169,0.413726077,-0.007436679,-0.027446041,"Los Angeles, CA",31084,9/24/2023 14:28
11/1/2019,11/30/2019,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,250000,0.004016064,0.059546514,265990,-0.014486847,0.033010991,112.0325834,-0.001295311,0.049488038,117.889474,-0.002416986,0.037189036,6710,-0.125277017,0.023177798,5858,-0.204616429,0.001538725,7779,-0.272854739,-0.047741462,28289,-0.059478689,-0.031563452,4.2,0.3,-0.3,38,3,1,0.978151617,0.000653293,0.001459546,0.183606557,-0.002288372,-0.006390393,0.225211213,-0.06127725,0.008991296,0.334073062,-0.002790481,0.033337894,"Atlanta, GA",12060,9/24/2023 14:28
11/1/2016,11/30/2016,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,229500,-0.002173913,0.077464789,239900,-0.020816327,0.020851064,132.254244,0.00122676,0.092212015,138.4560203,0.002210712,0.058720293,6707,-0.030640266,0.285851227,5492,-0.042204395,0.139892071,7602,-0.162221732,0.054807826,23143,-0.016530682,-0.004559336,3.5,0.1,-1,47,-2,1,0.979030121,0.000108436,0.001266421,0.137170121,-0.006636788,-0.003167303,0.230220801,-0.022923853,0.007673595,0.231245448,-0.043257517,-0.04085916,"Phoenix, AZ",38060,9/24/2023 14:28
5/1/2018,5/31/2018,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,All Residential,-1,295000,0.035087719,0.017241379,314900,-0.000285723,0.050016672,134.2445814,0.01020325,0.041001528,137.2797652,0.00639456,0.051186466,6702,0.181593794,0.014993185,6207,0.05831202,-0.01429252,8959,0.057608311,0.063130414,16664,0.095091017,0.176919274,2.5,-0.2,0.4,28,0,3,0.987913911,0.000388603,-0.004743814,0.275141749,0.002398448,-0.056071336,0.285885742,0.048453922,0.03198363,0.330433382,-0.02506534,-0.034661108,"Dallas, TX",19124,9/24/2023 14:28
5/1/2021,5/31/2021,30,metro,-2,35614,f,"New York, NY metro area",,,NY,All Residential,-1,649000,0,0.138596491,679000,-0.014513788,0.0864,377.7777778,0.014168531,0.184238114,392.296719,-0.009190544,0.168330956,6699,0.020722231,0.89023702,6604,0.117050068,2.56587473,10555,-0.075906146,0.910061527,30768,0.036238717,0.021819269,4.6,0.1,-3.9,72,-13,-22,0.990364609,0.00509471,0.01160858,0.243021346,0.033970607,0.061870105,0.209958398,0.013407139,0.120622275,0.277710478,-0.018635936,0.094125165,"New York, NY",35614,9/24/2023 14:28
5/1/2013,5/31/2013,30,metro,-2,47894,f,"Washington, DC metro area",,,DC,All Residential,-1,370000,0.051136364,0.097730664,389900,0.028759894,0.114,193.6699322,0.036253372,0.119716206,194.2357282,0.009117993,0.097312417,6698,0.217154279,0.144174923,6478,-0.005373868,0.202301411,9028,0.0180424,0.237051247,14530,0.094291309,-0.146448922,2.2,-0.2,-0.7,14,-4,-12,0.994253061,0.001765908,0.007394,0.325320991,0.014581395,0.091805446,0.209704061,0.003573619,-0.017635421,0.587372646,-0.03783847,0.103334042,"Washington, DC",47894,9/24/2023 14:28
5/1/2020,5/31/2020,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,265995,-0.032745455,0.023057692,299999,0.05262807,0.03447931,117.4807153,-0.012581576,0.040127991,125.6825311,0.013169294,0.050316844,6695,0.003597662,-0.303474823,8552,0.279281975,-0.072853426,10186,0.122795414,-0.279224455,23609,-0.069082449,-0.216844689,3.5,-0.3,0.4,32,4,7,0.984495163,-0.000459521,0.001366155,0.244212099,-0.005675474,0.014707313,0.232538439,0.048318574,-0.049555371,0.393007484,0.014997012,-0.046606567,"Atlanta, GA",12060,9/24/2023 14:28
1/1/2022,1/31/2022,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,All Residential,-1,345000,-0.014285714,0.232142857,358810,0.040028986,0.196033333,165.5933763,0.011657894,0.243437688,172.975767,0.029338281,0.197028219,6692,-0.307461451,-0.064971357,8595,0.143408275,0.054730642,9478,0.192951542,-0.0086811,13019,-0.117415768,-0.093258114,1.9,0.4,-0.1,20,1,-5,1.002543587,-0.002929485,0.012368284,0.44112373,-0.018153927,0.125209241,0.163222982,0.031096346,-0.006926064,0.492146597,0.051013166,-0.012087051,"Atlanta, GA",12060,9/24/2023 14:28
4/1/2018,4/30/2018,30,metro,-2,47894,f,"Washington, DC metro area",,,DC,All Residential,-1,405000,0.035805627,0.038461538,425000,0.000235349,0.024096386,210.7925801,0.008181655,0.044637097,211.5189664,0.012352373,0.036625279,6688,0.12725434,0.042394015,7595,0.101682623,0.051502146,10324,0.083770733,0.057353544,13620,0.123669664,-0.116846064,2,0,-0.4,13,-8,-4,0.995394136,0.002705391,0.001886743,0.325059809,0.045437358,0.029081006,0.260646109,0.009924221,0.026629768,0.614219882,-0.030978842,0.020283844,"Washington, DC",47894,9/24/2023 14:28
12/1/2012,12/31/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,157000,-0.003174603,0.313807531,164925,-0.029852941,0.29964539,91.84234647,-0.007513939,0.341978757,96.85566026,-0.018549836,0.318079203,6688,0.001647446,-0.11627907,4708,-0.117194825,-0.042894897,5959,-0.256333458,-0.130961062,20906,-0.053855902,-0.115239748,3.1,-0.2,0,44,6,-14,0.988349683,-0.002506176,0.007202034,0.262111244,-0.020201172,0.004975937,0.173156032,-0.053853382,-0.018684503,0.312871708,-0.045088165,-0.020935977,"Phoenix, AZ",38060,9/24/2023 14:28
10/1/2013,10/31/2013,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,435500,0.006936416,0.262318841,449000,-0.019650655,0.216802168,293.9711011,-0.013310704,0.245892151,303.7196434,-0.004096825,0.198751867,6686,0.075265359,-0.07842867,6463,0.08058853,0.021656655,7720,-0.026727181,0.088090204,14438,-0.013393467,0.090401027,2.2,-0.2,0.4,23,3,-13,1.000344511,-0.004151786,0.008147829,0.411456775,-0.031450912,0.058734515,0.266865217,0.01648938,0.04845271,0.412501934,-0.025551903,-0.0666318,"Los Angeles, CA",31084,9/24/2023 14:28
8/1/2017,8/31/2017,30,metro,-2,33460,f,"Minneapolis, MN metro area",,,MN,All Residential,-1,253000,0,0.06302521,249900,0,0.06385696,133.7359793,-0.009393251,0.061813209,134.097261,-0.005544206,0.056677034,6683,0.05911252,0.003001651,5475,-0.013157895,0.011080332,6403,-0.026455831,0.016510557,12724,-0.020024646,-0.116818213,1.9,-0.2,-0.3,29,4,-3,0.996450891,-0.003673946,0.004291438,0.358222355,-0.037181765,0.038996781,0.31334486,0.027916641,-0.013926605,0.296438356,-0.020973324,0.019060702,"Minneapolis, MN",33460,9/24/2023 14:28
4/1/2015,4/30/2015,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,495000,0.03125,0.080786026,533950,0.009357278,0.072188755,335.5408389,0.01048671,0.07525587,347.6318141,-0.002330444,0.076385365,6681,0.092023537,0.06047619,6691,0.051382778,0.025755021,9035,0.048387097,0.095284277,16155,0.042594385,0.147942869,2.4,-0.1,0.2,34,-2,10,0.994204361,0.002681325,-0.000906286,0.360874121,0.032498835,-0.01007826,0.190095946,-0.006160912,-0.042192834,0.421162756,-0.005927125,-0.031389751,"Los Angeles, CA",31084,9/24/2023 14:28
6/1/2017,6/30/2017,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,All Residential,-1,210000,0.021400778,0.105263158,219900,-0.022232103,0.0995,125.2462463,0.013237333,0.091769166,128.757515,-0.001475136,0.062807696,6680,0.010590015,0.082307194,5151,-0.045227062,0.153897849,7031,-0.003260561,0.080196651,14623,0.01099281,-0.187069157,2.2,0,-0.7,32,-2,-24,0.973794184,4.02E-05,0.000833544,0.150299401,-0.006584109,-0.000705135,0.279627983,-0.000723234,0.058925293,0.463211027,-0.003517425,0.193273751,"Tampa, FL",45300,9/24/2023 14:28
11/1/2012,11/30/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,157500,0.043046358,0.357758621,170000,0.000588582,0.260192735,92.53766888,0.039683781,0.362380945,98.68627451,0.010645105,0.293089245,6677,-0.03761891,-0.050213371,5333,-0.112793212,0.003009216,8013,-0.132134734,0.010084457,22096,0.017920486,-0.116018563,3.3,0.2,-0.3,38,-1,-15,0.990855859,-0.004234716,0.009250431,0.282312416,-0.026854491,0.017020808,0.227009413,-0.002225396,0.011935002,0.357959872,-0.036317286,-0.000701027,"Phoenix, AZ",38060,9/24/2023 14:28
11/1/2012,11/30/2012,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,350000,0.014492754,0.129032258,373694,0.012720867,0.186330159,242.8847373,0.029380733,0.110595097,253.6997886,0.001328369,0.16664476,6674,-0.080082702,0.13832509,5429,-0.141795764,0.215357063,5975,-0.157857646,-0.124670378,11958,-0.096896005,-0.571934849,1.8,0,-3,32,-4,-33,0.993612286,0.001415604,0.016722748,0.37219059,0.01946833,0.105603519,0.190416458,-0.027996049,-0.02701687,0.486461595,0.007327861,0.191408987,"Los Angeles, CA",31084,9/24/2023 14:28
8/1/2014,8/31/2014,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,189000,-0.050251256,0.098837209,194900,-0.0255,0.065609623,82.95281583,-0.029152225,0.085328599,86.20689655,-0.015480212,0.062941421,6674,-0.07369882,0.001049948,5538,-0.046979866,0.011322133,10008,-0.117849273,0.04358707,37359,0.001018194,0.174811321,5.6,0.4,0.8,40,6,1,0.96913647,-0.003650827,-0.01055366,0.169014085,-0.002394659,-0.071873871,0.388286624,0.020343643,0.092437568,0.263271939,-0.0303092,-0.017955234,"Atlanta, GA",12060,9/24/2023 14:28
9/1/2017,9/30/2017,30,metro,-2,26420,f,"Houston, TX metro area",,,TX,Single Family Residential,6,235000,0,0.056179775,249900,0.020416497,0.065671642,104.9790042,0.002339532,0.040475238,110.4775481,0.022150488,0.05572821,6671,0.148192771,0.043158718,5332,-0.021292217,0.064696486,6517,-0.130602988,-0.108725383,23788,-0.086166494,0.033586791,3.6,-0.9,0,42,7,6,0.971886715,-0.00230399,-0.000941352,0.127267276,-0.016278335,-0.021442653,0.213721204,-0.079775012,-0.091992461,0.259002251,-0.083325209,-0.113801264,"Houston, TX",26420,9/24/2023 14:28
4/1/2020,4/30/2020,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,275000,0.026119403,0.09561753,285000,-0.032258065,-0.046822742,118.9776415,0.017695759,0.067861054,124.0488947,0.002193386,0.035868838,6671,-0.143975363,-0.189822686,6685,-0.030738002,-0.233195687,9072,-0.23079532,-0.311214031,25361,-0.021415342,-0.106598091,3.8,0.5,0.4,28,-12,0,0.984954684,0.002961951,0.003201427,0.249887573,0.03418117,0.027881258,0.184219865,-0.009212763,-0.069065089,0.378010471,-0.086394342,-0.101457297,"Atlanta, GA",12060,9/24/2023 14:28
8/1/2019,8/31/2019,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,636000,-0.021538462,0.012738854,649000,-0.028443114,0.048465267,423.5347985,-0.011597166,-0.005364034,433.4567323,-0.001183786,0.048435404,6669,0.015068493,-0.043459552,5779,-0.007385778,-0.066849669,7460,-0.070636601,-0.118932325,19434,-0.042046631,0.010188169,2.9,-0.2,0.1,47,1,9,0.99384515,-0.000492017,-0.005804814,0.380266907,0.009642858,-0.041993564,0.204692806,0.011465617,-0.03228609,0.226163696,0.00510564,-0.038489945,"Los Angeles, CA",31084,9/24/2023 14:28
6/1/2023,6/30/2023,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,410000,0.025,-0.013237064,425000,0,0,182.7014802,0.006768304,-0.00263977,186.2483311,-0.003408053,0.023156416,6669,-0.007884558,-0.195245565,6904,-0.005760369,-0.169093754,9175,0.022968001,-0.312837028,16012,0.025489945,-0.152310869,2.4,0.1,0.1,23,-3,9,0.992686534,-0.000280436,-0.024248404,0.362273204,0.018030419,-0.194261127,0.270484637,0.033838037,-0.012907814,0.412659328,-0.019512331,-0.088122956,"Atlanta, GA",12060,9/24/2023 14:28
3/1/2022,3/31/2022,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,All Residential,-1,362000,0.03034098,0.284703862,372990,0.021890411,0.243714572,217.3913043,0.022576489,0.298136646,227.4613774,0.028521011,0.272265616,6667,0.247800861,-0.063097246,6439,0.198399404,-0.063554392,7091,0.21859426,0.012710654,4389,0.059633028,-0.132608696,0.7,-0.1,0,7,-2,-8,1.01303692,0.007244761,0.022733484,0.484025799,0.05711208,0.1894783,0.222601959,0.032114272,-0.003682626,0.750737692,0.0034829,0.063855784,"Tampa, FL",45300,9/24/2023 14:28
8/1/2013,8/31/2013,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,172000,-0.04178273,0.436925647,182900,-0.036861506,0.307362402,76.43106049,-0.026049915,0.38445725,81.10220833,-0.020260728,0.232675301,6667,-0.052444571,-0.03878316,5476,-0.057811425,0.102920443,9590,-0.065757428,0.120850865,31800,0.013642739,-0.009993462,4.8,0.3,0.2,39,1,-17,0.979690129,-0.001576062,0.003564522,0.240887956,-0.003995501,-0.024682979,0.295849057,-0.017774557,0.024686889,0.281227173,-0.026068078,0.027853558,"Atlanta, GA",12060,9/24/2023 14:28
5/1/2022,5/31/2022,30,metro,-2,35614,f,"New York, NY metro area",,,NY,All Residential,-1,690000,0.010989011,0.063174114,729995,-0.025373832,0.075103093,423.8456237,0.00560048,0.121944298,427.1307506,-0.020446812,0.088795113,6664,0.102763528,-0.00522466,6338,0.038165438,-0.040278619,10490,0.021222741,-0.006158219,27635,0.070252895,-0.101826573,4.1,-0.2,-0.5,52,-11,-20,1.005125888,0.004588727,0.014761279,0.331182473,0.015445256,0.088161127,0.212592727,0.011322443,0.002634328,0.27800568,-0.007334205,0.000295202,"New York, NY",35614,9/24/2023 14:28
